invoice_id,invoice_number,supplier_id,department_id,po_id,invoice_date,invoice_amount,currency,payment_terms_days,due_date,invoice_status,missing_po_flag,round_amount_flag,high_value_invoice_flag,invoice_due_days,duplicate_invoice_flag,supplier_name,supplier_category,supplier_country,onboarding_date,tax_id_clean,missing_tax_id_flag,bank_account,missing_bank_account_flag,department_name,business_unit,approval_threshold,po_supplier_id,po_department_id,po_date,po_amount,po_approval_status,po_buyer,payment_count,first_payment_date,last_payment_date,total_paid_amount,weekend_payment_flag,cash_payment_flag,pending_or_failed_payment_flag,payment_methods,payment_statuses,paid_flag,days_to_payment,days_late,payment_before_invoice_flag,late_payment_flag,very_late_payment_flag,payment_amount_difference,payment_amount_difference_pct,payment_amount_mismatch_flag,po_supplier_mismatch_flag,po_department_mismatch_flag,po_amount_difference,po_amount_difference_pct,invoice_exceeds_po_amount_flag,po_not_approved_flag,above_department_threshold_flag,invoice_month,invoice_quarter,invoice_year,audit_payment_status,duplicate_invoice_strict_flag,duplicate_invoice_number_amount_flag,previous_invoice_date_same_supplier_amount,days_since_previous_same_amount,same_supplier_same_amount_close_date_flag,audit_duplicate_risk_flag,audit_raw_risk_score,audit_rule_count,R01_missing_po_flag,R02_audit_duplicate_risk_flag,R03_round_amount_flag,R04_high_value_invoice_flag,R05_missing_tax_id_flag,R06_payment_before_invoice_flag,R07_very_late_payment_flag,R08_payment_amount_mismatch_flag,R09_weekend_payment_flag,R10_cash_payment_flag,R11_pending_or_failed_payment_flag,R12_po_supplier_mismatch_flag,R13_po_department_mismatch_flag,R14_invoice_exceeds_po_amount_flag,R15_po_not_approved_flag,R16_above_department_threshold_flag,audit_risk_score,audit_risk_level,primary_risk_driver
INV0001126,FCT-332790,SUP00002,DPT001,PO0002390,2024-07-13,1318.61,EUR,30,2024-08-12,Pending Review,0,0,0,30,0,Supplier_0002,Training,Germany,2018-07-07,TAX-77575471,0,DZ797161493162,0,Finance,Corporate,50000,SUP00002,DPT001,2024-04-26,8361.35,Approved,Buyer_C,1,2024-09-18,2024-09-18,1302.61,0,0,0,Bank Transfer,Completed,1,67.0,37.0,0,1,1,-16.0,-1.2133989579936448,0,0,0,-7042.740000000001,-84.22969974944237,0,0,0,7,3,2024,Very Late Payment,0,0,,,0,0,10,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5.38,Low Risk,R07 - Very late payment
INV0001127,FCT-431601,SUP00010,DPT002,PO0002105,2024-11-16,3029.0,DZD,45,2024-12-31,Validated,0,0,0,45,0,Supplier_0010,Facilities,Algeria,2023-12-23,TAX-49419063,0,DZ585047589637,0,Procurement,Operations,50000,SUP00010,DPT002,2024-11-18,13749.64,Approved,Buyer_B,1,2024-12-21,2024-12-21,3099.0,1,0,0,Bank Transfer,Completed,1,35.0,-10.0,0,0,0,70.0,2.3109937273027406,0,0,0,-10720.64,-77.97033231415513,0,0,0,11,4,2024,Paid On Time or Early,0,0,,,0,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.69,Low Risk,R09 - Weekend payment
INV0001128,FCT-157642,SUP00005,DPT006,PO0002788,2024-03-13,6013.52,DZD,30,2024-04-12,Validated,0,0,0,30,0,Supplier_0005,Consulting,Algeria,2022-11-17,TAX-84459703,0,DZ840814585673,0,Marketing,Support,100000,SUP00005,DPT006,2024-03-30,21139.81,Approved,Buyer_F,1,2024-05-16,2024-05-16,6098.09,0,1,0,Cash,Completed,1,64.0,34.0,0,1,1,84.56999999999971,1.4063310673282818,0,0,0,-15126.29,-71.5535759309095,0,0,0,3,1,2024,Very Late Payment,0,0,,,0,0,20,2,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,10.75,Low Risk,R10 - Cash payment
INV0001129,FCT-508043,SUP00224,DPT006,,2024-08-01,2673.22,DZD,45,2024-09-15,Validated,1,0,0,45,0,Supplier_0224,Maintenance,Turkey,2021-03-17,TAX-20381026,0,DZ132308997406,0,Marketing,Support,100000,,,,,,,1,2024-08-30,2024-08-30,2678.19,0,0,0,Bank Transfer,Completed,1,29.0,-16.0,0,0,0,4.970000000000255,0.18591810625389063,0,0,0,,,0,0,0,8,3,2024,Paid On Time or Early,0,0,,,0,0,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,Low Risk,R01 - Invoice without purchase order
INV0001130,FCT-177437,SUP00003,DPT003,PO0001690,2024-10-15,3302.59,DZD,45,2024-11-29,Validated,0,0,0,45,0,Supplier_0003,Office Supplies,Turkey,2024-05-16,TAX-67358568,0,DZ131354515251,0,IT,Operations,5000,SUP00003,DPT003,2024-03-09,48938.1,Approved,Buyer_B,1,2024-11-22,2024-11-22,3321.65,0,0,0,Bank Transfer,Completed,1,38.0,-7.0,0,0,0,19.059999999999945,0.577122803617765,0,0,0,-45635.509999999995,-93.25149525625228,0,0,0,10,4,2024,Paid On Time or Early,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0001131,FCT-650891,SUP00002,DPT002,PO0000444,2024-01-25,25000.0,USD,30,2024-02-24,Validated,0,1,0,30,0,Supplier_0002,Training,Germany,2018-07-07,TAX-77575471,0,DZ797161493162,0,Procurement,Operations,50000,SUP00002,DPT002,2024-08-28,1626.03,Approved,Buyer_F,1,2024-02-29,2024-02-29,25177.28,0,0,0,Bank Transfer,Completed,1,35.0,5.0,0,1,0,177.27999999999884,0.7091199999999954,0,0,0,23373.97,1437.4870082347804,1,0,0,1,1,2024,Late Payment,0,0,,,0,0,16,2,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,8.6,Low Risk,R14 - Invoice exceeds PO amount
INV0001132,FCT-312358,SUP00008,DPT001,PO0003551,2024-08-06,2358.57,DZD,30,2024-09-05,Validated,0,0,0,30,0,Supplier_0008,Logistics,France,2023-08-22,TAX-93140497,0,DZ874720876257,0,Finance,Corporate,50000,SUP00008,DPT001,2024-10-17,10043.85,Approved,Buyer_E,1,2024-08-25,2024-08-25,2380.48,1,0,0,Bank Transfer,Completed,1,19.0,-11.0,0,0,0,21.909999999999854,0.9289527128726242,0,0,0,-7685.280000000001,-76.51727176331785,0,0,0,8,3,2024,Paid On Time or Early,0,0,,,0,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.69,Low Risk,R09 - Weekend payment
INV0001133,FCT-480629,SUP00246,DPT004,PO0000965,2024-08-01,1295.85,DZD,30,2024-08-31,Validated,0,0,0,30,0,Supplier_0246,Marketing Services,Algeria,2024-01-05,TAX-32449434,0,DZ379588766572,0,Operations,Technology,10000,SUP00246,DPT004,2024-03-26,12459.96,Pending,Buyer_F,1,2024-09-16,2024-09-16,1290.5,0,0,0,Bank Transfer,Completed,1,46.0,16.0,0,1,0,-5.349999999999909,-0.4128564262838993,0,0,0,-11164.109999999999,-89.59988635597546,0,1,0,8,3,2024,Late Payment,0,0,,,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6.45,Low Risk,R15 - PO not approved
INV0001134,FCT-535956,SUP00064,DPT006,PO0001763,2024-12-21,15236.68,DZD,45,2025-02-04,Validated,0,0,0,45,0,Supplier_0064,Consulting,United Kingdom,2016-05-27,TAX-50758082,0,DZ291049424956,0,Marketing,Support,100000,SUP00064,DPT006,2024-07-28,16627.39,Approved,Buyer_A,1,2025-03-01,2025-03-01,15391.78,1,0,0,Bank Transfer,Completed,1,70.0,25.0,0,1,0,155.10000000000036,1.0179382910187809,0,0,0,-1390.7099999999991,-8.363970532957964,0,0,0,12,4,2024,Late Payment,0,0,,,0,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.69,Low Risk,R09 - Weekend payment
INV0001135,FCT-328592,SUP00005,DPT002,PO0004168,2024-05-21,12609.44,DZD,60,2024-07-20,Validated,0,0,0,60,0,Supplier_0005,Consulting,Algeria,2022-11-17,TAX-84459703,0,DZ840814585673,0,Procurement,Operations,50000,SUP00005,DPT002,2024-11-23,6645.63,Approved,Buyer_E,0,,,0.0,0,0,0,Not Paid,Not Paid,0,,,0,0,0,,,0,0,0,5963.81,89.74032559742268,1,0,0,5,2,2024,Unpaid,0,0,,,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5.38,Low Risk,R14 - Invoice exceeds PO amount
INV0001136,FCT-249375,SUP00011,DPT002,PO0002946,2024-10-02,1821.18,DZD,30,2024-11-01,Validated,0,0,0,30,0,Supplier_0011,Marketing Services,Germany,2023-04-15,TAX-35848153,0,DZ837279891363,0,Procurement,Operations,50000,SUP00011,DPT002,2024-08-19,24055.2,Approved,Buyer_E,1,2025-01-27,2025-01-27,1875.09,0,0,0,Bank Transfer,Completed,1,117.0,87.0,0,1,1,53.909999999999854,2.9601686818436317,0,0,0,-22234.02,-92.42916292527187,0,0,0,10,4,2024,Very Late Payment,0,0,,,0,0,10,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5.38,Low Risk,R07 - Very late payment
INV0001137,FCT-172979,SUP00014,DPT002,PO0001132,2024-01-30,13541.96,DZD,30,2024-02-29,Validated,0,0,0,30,0,Supplier_0014,Telecom,Algeria,2020-01-27,TAX-10207789,0,DZ764017800494,0,Procurement,Operations,50000,SUP00014,DPT002,2024-10-18,5741.78,Approved,Buyer_C,1,2024-03-07,2024-03-07,13720.56,0,0,0,Bank Transfer,Completed,1,37.0,7.0,0,1,0,178.60000000000036,1.318863739074701,0,0,0,7800.179999999999,135.8495100822393,1,0,0,1,1,2024,Late Payment,0,0,,,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5.38,Low Risk,R14 - Invoice exceeds PO amount
INV0001138,FCT-935919,SUP00216,DPT002,PO0004205,2024-08-06,1635.67,DZD,45,2024-09-20,Validated,0,0,0,45,0,Supplier_0216,Marketing Services,Spain,2024-06-14,TAX-22087217,0,DZ828072642255,0,Procurement,Operations,50000,SUP00216,DPT002,2024-11-19,3601.54,Approved,Buyer_F,1,2024-09-07,2024-09-07,1627.5,1,0,0,Bank Transfer,Completed,1,32.0,-13.0,0,0,0,-8.170000000000073,-0.49948950582941987,0,0,0,-1965.87,-54.58415011356252,0,0,0,8,3,2024,Paid On Time or Early,0,0,,,0,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.69,Low Risk,R09 - Weekend payment
INV0001139,FCT-823220,SUP00015,DPT010,PO0001280,2024-04-01,2612.18,DZD,45,2024-05-16,Pending Review,0,0,0,45,0,Supplier_0015,Telecom,Algeria,2017-08-14,TAX-59737421,0,DZ331706763391,0,Customer Support,Corporate,10000,SUP00015,DPT010,2024-02-10,11218.55,Approved,Buyer_E,1,2024-05-26,2024-05-26,2598.84,1,0,0,Bank Transfer,Completed,1,55.0,10.0,0,1,0,-13.33999999999969,-0.5106845623195833,0,0,0,-8606.369999999999,-76.71552919049253,0,0,0,4,2,2024,Late Payment,0,0,,,0,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.69,Low Risk,R09 - Weekend payment
INV0001140,FCT-137439,SUP00008,DPT011,PO0002933,2024-08-12,1685.67,DZD,60,2024-10-11,Validated,0,0,0,60,0,Supplier_0008,Logistics,France,2023-08-22,TAX-93140497,0,DZ874720876257,0,Logistics,Technology,25000,SUP00008,DPT011,2024-03-21,19291.13,Approved,Buyer_C,1,2024-10-21,2024-10-21,1691.47,0,0,0,Check,Completed,1,70.0,10.0,0,1,0,5.7999999999999545,0.34407683591687305,0,0,0,-17605.46,-91.26194266484129,0,0,0,8,3,2024,Late Payment,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0001141,FCT-765029,SUP00023,DPT001,PO0002473,2024-08-07,3543.39,DZD,45,2024-09-21,Disputed,0,0,0,45,0,Supplier_0023,Telecom,Germany,2016-02-17,TAX-81809140,0,DZ776341729513,0,Finance,Corporate,50000,SUP00023,DPT002,2024-02-08,1906.95,Approved,Buyer_A,1,2024-09-15,2024-09-15,3623.91,1,0,0,Bank Transfer,Completed,1,39.0,-6.0,0,0,0,80.51999999999998,2.2724001591696084,0,0,1,1636.4399999999998,85.81452056949578,1,0,0,8,3,2024,Paid On Time or Early,0,0,,,0,0,27,3,0,0,0,0,0,0,0,0,5,0,0,0,12,10,0,0,14.52,Low Risk,R13 - PO department mismatch
INV0001142,FCT-499780,SUP00008,DPT012,PO0002353,2024-05-01,11483.51,EUR,60,2024-06-30,Validated,0,0,0,60,0,Supplier_0008,Logistics,France,2023-08-22,TAX-93140497,0,DZ874720876257,0,General Administration,Support,5000,SUP00008,DPT012,2024-01-06,3066.53,Pending,Buyer_F,1,2024-07-02,2024-07-02,11561.32,0,0,0,Bank Transfer,Completed,1,62.0,2.0,0,1,0,77.80999999999949,0.6775802868635068,0,0,0,8416.98,274.4789713454621,1,1,1,5,2,2024,Late Payment,0,0,,,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,6,15.05,Medium Risk,R15 - PO not approved
INV0001143,FCT-869912,SUP00003,DPT009,PO0000071,2024-11-04,8187.3,DZD,30,2024-12-04,Pending Review,0,0,0,30,0,Supplier_0003,Office Supplies,Turkey,2024-05-16,TAX-67358568,0,DZ131354515251,0,Risk Management,Commercial,10000,SUP00003,DPT009,2024-09-21,1050.61,Approved,Buyer_B,1,2024-12-11,2024-12-11,7967.49,0,0,0,Bank Transfer,Completed,1,37.0,7.0,0,1,0,-219.8100000000004,-2.6847678721923027,0,0,0,7136.6900000000005,679.290126688305,1,0,0,11,4,2024,Late Payment,0,0,,,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5.38,Low Risk,R14 - Invoice exceeds PO amount
INV0001144,FCT-441767,SUP00006,DPT011,PO0000946,2024-06-11,2354.81,EUR,30,2024-07-11,Validated,0,0,0,30,0,Supplier_0006,Telecom,Algeria,2022-03-07,TAX-29075914,0,DZ251200763719,0,Logistics,Technology,25000,SUP00006,DPT011,2024-03-28,10870.45,Pending,Buyer_F,1,2024-07-04,2024-07-04,2319.25,0,0,1,Bank Transfer,Pending,1,23.0,-7.0,0,0,0,-35.559999999999945,-1.5101006025963857,0,0,0,-8515.640000000001,-78.33751132657802,0,1,0,6,2,2024,Payment Issue,0,0,,,0,0,19,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,12,0,10.22,Low Risk,R15 - PO not approved
INV0001145,FCT-270284,SUP00038,DPT004,PO0004807,2024-04-02,7464.16,DZD,30,2024-05-02,Validated,0,0,0,30,0,Supplier_0038,Consulting,Spain,2015-08-25,TAX-37261035,0,DZ273070611131,0,Operations,Technology,10000,SUP00038,DPT004,2024-11-07,8656.12,Approved,Buyer_C,1,2024-04-07,2024-04-07,7352.03,1,0,0,Bank Transfer,Completed,1,5.0,-25.0,0,0,0,-112.13000000000011,-1.5022453966688831,0,0,0,-1191.960000000001,-13.770141818736349,0,0,0,4,2,2024,Paid On Time or Early,0,0,,,0,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.69,Low Risk,R09 - Weekend payment
INV0001146,FCT-785460,SUP00154,DPT012,PO0003584,2024-09-02,9315.29,DZD,45,2024-10-17,Validated,0,0,0,45,0,Supplier_0154,Logistics,Algeria,2019-11-11,TAX-88759684,0,DZ931510360489,0,General Administration,Support,5000,SUP00154,DPT012,2024-08-18,9337.82,Approved,Buyer_C,1,2024-11-05,2024-11-05,9404.7,0,0,0,Bank Transfer,Completed,1,64.0,19.0,0,1,0,89.40999999999985,0.9598198231080282,0,0,0,-22.529999999998836,-0.2412768719037081,0,0,1,9,3,2024,Late Payment,0,0,,,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.23,Low Risk,R16 - Above department approval threshold
INV0001147,FCT-865051,SUP00014,DPT010,PO0004488,2024-07-11,18011.55,DZD,45,2024-08-25,Validated,0,0,0,45,0,Supplier_0014,Telecom,Algeria,2020-01-27,TAX-10207789,0,DZ764017800494,0,Customer Support,Corporate,10000,SUP00014,DPT010,2024-10-14,4762.71,Pending,Buyer_B,1,2024-10-24,2024-10-24,17672.3,0,0,0,Bank Transfer,Completed,1,105.0,60.0,0,1,1,-339.25,-1.8835136343068752,0,0,0,13248.84,278.1785999987402,1,1,1,7,3,2024,Very Late Payment,0,0,,,0,0,38,4,0,0,0,0,0,0,10,0,0,0,0,0,0,10,12,6,20.43,Medium Risk,R15 - PO not approved
INV0001148,FCT-123723,SUP00002,DPT009,PO0001412,2024-07-06,9073.95,DZD,30,2024-08-05,Validated,0,0,0,30,0,Supplier_0002,Training,Germany,2018-07-07,TAX-77575471,0,DZ797161493162,0,Risk Management,Commercial,10000,SUP00002,DPT009,2024-09-21,8713.21,Rejected,Buyer_A,1,2024-08-24,2024-08-24,9220.57,1,0,0,Bank Transfer,Completed,1,49.0,19.0,0,1,0,146.61999999999898,1.6158343389593173,0,0,0,360.7400000000016,4.140150415288988,0,1,0,7,3,2024,Late Payment,0,0,,,0,0,17,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,9.14,Low Risk,R15 - PO not approved
INV0001149,FCT-913120,SUP00234,DPT006,PO0004512,2024-02-19,14021.59,DZD,45,2024-04-04,Validated,0,0,0,45,0,Supplier_0234,Maintenance,France,2023-07-13,TAX-46097356,0,DZ853728169408,0,Marketing,Support,100000,SUP00234,DPT006,2024-08-16,10198.17,Approved,Buyer_B,1,2024-03-22,2024-03-22,14378.54,0,0,0,Bank Transfer,Completed,1,32.0,-13.0,0,0,0,356.9500000000007,2.545716997858308,0,0,0,3823.42,37.49123617276433,1,0,0,2,1,2024,Paid On Time or Early,0,0,,,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5.38,Low Risk,R14 - Invoice exceeds PO amount
INV0001150,FCT-427577,SUP00021,DPT009,,2024-12-14,6467.37,EUR,60,2025-02-12,Validated,1,0,0,60,0,Supplier_0021,Maintenance,Algeria,2019-10-26,MISSING_TAX_ID,1,DZ297270294830,0,Risk Management,Commercial,10000,,,,,,,1,2025-02-13,2025-02-13,6552.11,0,0,0,Bank Transfer,Completed,1,61.0,1.0,0,1,0,84.73999999999978,1.3102698624015603,0,0,0,,,0,0,0,12,4,2024,Late Payment,0,0,,,0,0,22,2,12,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,11.83,Low Risk,R01 - Invoice without purchase order
INV0001151,FCT-860837,SUP00003,DPT001,PO0003229,2024-05-12,2351.73,DZD,45,2024-06-26,Validated,0,0,0,45,0,Supplier_0003,Office Supplies,Turkey,2024-05-16,TAX-67358568,0,DZ131354515251,0,Finance,Corporate,50000,SUP00003,DPT001,2024-06-19,39975.96,Approved,Buyer_A,1,2024-06-02,2024-06-02,2279.71,1,0,0,Bank Transfer,Completed,1,21.0,-24.0,0,0,0,-72.01999999999998,-3.0624263839811534,0,0,0,-37624.229999999996,-94.11713940077986,0,0,0,5,2,2024,Paid On Time or Early,0,0,,,0,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.69,Low Risk,R09 - Weekend payment
INV0001152,FCT-641779,SUP00011,DPT005,PO0000877,2024-07-20,5000.0,DZD,30,2024-08-19,Pending Review,0,1,0,30,0,Supplier_0011,Marketing Services,Germany,2023-04-15,TAX-35848153,0,DZ837279891363,0,Sales,Technology,10000,SUP00011,DPT001,2024-06-12,1142.08,Approved,Buyer_C,1,2024-10-01,2024-10-01,4936.8,0,0,0,Bank Transfer,Completed,1,73.0,43.0,0,1,1,-63.19999999999982,-1.2639999999999965,0,0,1,3857.92,337.7977024376576,1,0,0,7,3,2024,Very Late Payment,0,0,,,0,0,38,4,0,0,6,0,0,0,10,0,0,0,0,0,12,10,0,0,20.43,Medium Risk,R13 - PO department mismatch
INV0001153,FCT-134491,SUP00024,DPT005,,2024-02-25,24293.16,DZD,60,2024-04-25,Validated,1,0,0,60,0,Supplier_0024,Professional Services,Morocco,2015-07-19,TAX-49065297,0,DZ207019313230,0,Sales,Technology,10000,,,,,,,1,2024-04-06,2024-04-06,24198.42,1,0,0,Bank Transfer,Completed,1,41.0,-19.0,0,0,0,-94.7400000000016,-0.38998631713618814,0,0,0,,,0,0,1,2,1,2024,Paid On Time or Early,0,0,,,0,0,23,3,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,12.37,Low Risk,R01 - Invoice without purchase order
INV0001154,FCT-953917,SUP00008,DPT012,,2024-01-05,25796.71,DZD,30,2024-02-04,Validated,1,0,0,30,0,Supplier_0008,Logistics,France,2023-08-22,TAX-93140497,0,DZ874720876257,0,General Administration,Support,5000,,,,,,,1,2024-03-03,2024-03-03,25588.68,1,0,0,Bank Transfer,Completed,1,58.0,28.0,0,1,0,-208.02999999999884,-0.8064206637202916,0,0,0,,,0,0,1,1,1,2024,Late Payment,0,0,,,0,0,23,3,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,12.37,Low Risk,R01 - Invoice without purchase order
INV0001155,FCT-411613,SUP00007,DPT001,PO0002598,2024-09-19,308.38,EUR,15,2024-10-04,Validated,0,0,0,15,0,Supplier_0007,Telecom,Germany,2020-06-10,TAX-28957574,0,DZ232177361339,0,Finance,Corporate,50000,SUP00007,DPT001,2024-06-06,5375.23,Approved,Buyer_A,1,2024-09-25,2024-09-25,304.13,0,0,0,Bank Transfer,Completed,1,6.0,-9.0,0,0,0,-4.25,-1.3781697905181918,0,0,0,-5066.849999999999,-94.26294316708308,0,0,0,9,3,2024,Paid On Time or Early,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0001156,FCT-219659,SUP00133,DPT001,PO0002013,2024-02-16,12372.99,DZD,30,2024-03-17,Validated,0,0,0,30,0,Supplier_0133,Logistics,Algeria,2020-04-04,TAX-73125198,0,DZ515636120304,0,Finance,Corporate,50000,SUP00133,DPT001,2024-09-19,2439.82,Approved,Buyer_E,1,2024-03-27,2024-03-27,12224.25,0,0,0,Bank Transfer,Completed,1,40.0,10.0,0,1,0,-148.73999999999978,-1.2021346497491696,0,0,0,9933.17,407.1271651187383,1,0,0,2,1,2024,Late Payment,0,0,,,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5.38,Low Risk,R14 - Invoice exceeds PO amount
INV0001157,FCT-970795,SUP00027,DPT003,PO0004952,2024-09-09,10000.0,DZD,30,2024-10-09,Validated,0,1,0,30,0,Supplier_0027,Logistics,Algeria,2023-03-17,TAX-66905452,0,DZ257811860308,0,IT,Operations,5000,SUP00027,DPT003,2024-10-30,4250.05,Approved,Buyer_E,1,2024-10-09,2024-10-09,10013.63,0,0,0,Bank Transfer,Completed,1,30.0,0.0,0,0,0,13.6299999999992,0.136299999999992,0,0,0,5749.95,135.29134951353512,1,0,1,9,3,2024,Paid On Time or Early,0,0,,,0,0,22,3,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,6,11.83,Low Risk,R14 - Invoice exceeds PO amount
INV0001158,FCT-413284,SUP00028,DPT004,PO0000135,2024-01-17,9515.76,DZD,30,2024-02-16,Validated,0,0,0,30,0,Supplier_0028,Facilities,Algeria,2023-01-04,TAX-54706429,0,DZ840796860525,0,Operations,Technology,10000,SUP00028,DPT004,2024-09-09,2466.24,Rejected,Buyer_C,1,2024-02-14,2024-02-14,9441.59,0,0,0,Bank Transfer,Completed,1,28.0,-2.0,0,0,0,-74.17000000000007,-0.7794437858878331,0,0,0,7049.52,285.8407940833009,1,1,0,1,1,2024,Paid On Time or Early,0,0,,,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,11.83,Low Risk,R15 - PO not approved
INV0001159,FCT-584803,SUP00005,DPT001,PO0000512,2024-04-28,1247.89,USD,90,2024-07-27,Validated,0,0,0,90,0,Supplier_0005,Consulting,Algeria,2022-11-17,TAX-84459703,0,DZ840814585673,0,Finance,Corporate,50000,SUP00005,DPT001,2024-10-27,8534.27,Approved,Buyer_A,0,,,0.0,0,0,0,Not Paid,Not Paid,0,,,0,0,0,,,0,0,0,-7286.38,-85.37789406709653,0,0,0,4,2,2024,Unpaid,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0001160,FCT-543625,SUP00023,DPT009,PO0003899,2024-11-25,3660.39,DZD,30,2024-12-25,Validated,0,0,0,30,0,Supplier_0023,Telecom,Germany,2016-02-17,TAX-81809140,0,DZ776341729513,0,Risk Management,Commercial,10000,SUP00023,DPT009,2024-10-05,13558.63,Approved,Buyer_B,1,2025-01-06,2025-01-06,3643.08,0,0,0,Bank Transfer,Completed,1,42.0,12.0,0,1,0,-17.309999999999945,-0.4729004286428481,0,0,0,-9898.24,-73.00324590316278,0,0,0,11,4,2024,Late Payment,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0001161,FCT-792588,SUP00220,DPT001,PO0001505,2024-07-19,948.83,DZD,90,2024-10-17,Validated,0,0,0,90,0,Supplier_0220,Consulting,Algeria,2023-01-03,TAX-72990343,0,DZ884268178066,0,Finance,Corporate,50000,SUP00220,DPT001,2024-05-23,10955.89,Rejected,Buyer_D,1,2024-10-12,2024-10-12,959.0,1,0,0,Check,Completed,1,85.0,-5.0,0,0,0,10.169999999999959,1.071846379224936,0,0,0,-10007.06,-91.33954429991539,0,1,0,7,3,2024,Paid On Time or Early,0,0,,,0,0,17,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,9.14,Low Risk,R15 - PO not approved
INV0001162,FCT-367555,SUP00257,DPT007,PO0001234,2024-04-25,3649.92,USD,90,2024-07-24,Validated,0,0,0,90,0,Supplier_0257,Facilities,Algeria,2021-08-01,TAX-24015309,0,DZ214241731111,0,Human Resources,Corporate,25000,SUP00257,DPT007,2024-06-10,32039.31,Approved,Buyer_C,1,2024-06-30,2024-06-30,3525.45,1,0,0,Bank Transfer,Completed,1,66.0,-24.0,0,0,0,-124.47000000000025,-3.4102117306680766,0,0,0,-28389.39,-88.60799436691988,0,0,0,4,2,2024,Paid On Time or Early,0,0,,,0,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.69,Low Risk,R09 - Weekend payment
INV0001163,FCT-378090,SUP00010,DPT004,PO0001484,2024-02-11,12072.89,DZD,30,2024-03-12,Validated,0,0,0,30,0,Supplier_0010,Facilities,Algeria,2023-12-23,TAX-49419063,0,DZ585047589637,0,Operations,Technology,10000,SUP00247,DPT004,2024-01-06,5105.88,Approved,Buyer_B,1,2024-03-14,2024-03-14,11780.7,0,0,0,Bank Transfer,Completed,1,32.0,2.0,0,1,0,-292.1899999999987,-2.420215872090268,0,1,0,6967.009999999999,136.45071956254355,1,0,1,2,1,2024,Late Payment,0,0,,,0,0,36,3,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,6,19.35,Medium Risk,R12 - PO supplier mismatch
INV0001164,FCT-947895,SUP00010,DPT002,PO0003120,2024-11-01,10014.64,EUR,30,2024-12-01,Validated,0,0,0,30,0,Supplier_0010,Facilities,Algeria,2023-12-23,TAX-49419063,0,DZ585047589637,0,Procurement,Operations,50000,SUP00010,DPT002,2024-01-14,3767.16,Approved,Buyer_A,1,2025-01-25,2025-01-25,9941.32,1,0,0,Bank Transfer,Completed,1,85.0,55.0,0,1,1,-73.31999999999971,-0.7321281643673633,0,0,0,6247.48,165.8405801718005,1,0,0,11,4,2024,Very Late Payment,0,0,,,0,0,25,3,0,0,0,0,0,0,10,0,5,0,0,0,0,10,0,0,13.44,Low Risk,R14 - Invoice exceeds PO amount
